Date,Symbol,SecurityName,Quantity,YEAR
14-DEC-2022,AXISBANK,AXIS BANK LIMITED,"1,05,600",2022
14-DEC-2022,INFY,INFOSYS TECHNOLOGIES LTD,900,2022
15-DEC-2022,HDFCAMC,HDFC AMC LIMITED,"19,200",2022
16-DEC-2022,BALKRISIND,BALKRISHNA IND. LTD      ,"3,300",2022
16-DEC-2022,TATAMOTORS,TATA MOTORS LIMITED,"49,875",2022
19-DEC-2022,AXISBANK,AXIS BANK LIMITED,"87,600",2022
19-DEC-2022,HDFCAMC,HDFC AMC LIMITED,"8,700",2022
20-DEC-2022,AUBANK,AU SMALL FINANCE BANK LIMITED,"10,000",2022
20-DEC-2022,BALKRISIND,BALKRISHNA IND. LTD,"13,500",2022
20-DEC-2022,CUMMINSIND,CUMMINS INDIA LTD,"12,600",2022
21-DEC-2022,BALKRISIND,BALKRISHNA IND. LTD,"22,200",2022
21-DEC-2022,CUMMINSIND,CUMMINS INDIA LTD,"4,200",2022
21-DEC-2022,HEROMOTOCO,HERO MOTOCORP LTD,"4,800",2022
22-DEC-2022,ABBOTINDIA,ABBOTT INDIA LIMITED,240,2022
22-DEC-2022,AUBANK,AU SMALL FINANCE BANK LIMITED,"2,000",2022
22-DEC-2022,BALKRISIND,BALKRISHNA IND. LTD,"5,400",2022
22-DEC-2022,HEROMOTOCO,HERO MOTOCORP LTD,"5,100",2022
22-DEC-2022,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,550,2022
23-DEC-2022,ABBOTINDIA,ABBOTT INDIA LIMITED,120,2022
23-DEC-2022,AUBANK,AU SMALL FINANCE BANK LIMITED,"25,000",2022
23-DEC-2022,BALKRISIND,BALKRISHNA IND. LTD,"3,600",2022
23-DEC-2022,LICHSGFIN,LIC HOUSING FINANCE LTD,"80,000",2022
23-DEC-2022,MRF,MRF LTD,60,2022
26-DEC-2022,BOSCHLTD,BOSCH LIMITED,50,2022
26-DEC-2022,GUJGASLTD,GUJARAT GAS LIMITED,"20,000",2022
26-DEC-2022,INDIAMART,INDIAMART INTERMESH LTD,"5,100",2022
26-DEC-2022,SBIN,STATE BANK OF INDIA,"45,000",2022
27-DEC-2022,ALKEM,ALKEM LABORATORIES LTD.,"1,000",2022
27-DEC-2022,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,"3,850",2022
27-DEC-2022,TVSMOTOR,TVS MOTOR COMPANY  LTD,"8,400",2022
28-DEC-2022,ALKEM,ALKEM LABORATORIES LTD.,"2,600",2022
28-DEC-2022,DIXON,DIXON TECHNO (INDIA) LTD,"5,250",2022
28-DEC-2022,HDFCAMC,HDFC AMC LIMITED,"24,600",2022
28-DEC-2022,INDIAMART,INDIAMART INTERMESH LTD,"3,150",2022
28-DEC-2022,LALPATHLAB,DR. LAL PATH LABS LTD.,750,2022
30-DEC-2022,ATUL,ATUL LTD,"3,900",2022
30-DEC-2022,EICHERMOT,EICHER MOTORS LIMITED,"1,575",2022
30-DEC-2022,HDFCAMC,HDFC AMC LIMITED,"4,800",2022
30-DEC-2022,JSWSTEEL,JSW STEEL LIMITED,"29,700",2022
02-JAN-2023,ALKEM,ALKEM LABORATORIES LTD.,"5,000",2023
02-JAN-2023,ATUL,ATUL LTD,"1,050",2023
02-JAN-2023,HINDALCO,HINDALCO  INDUSTRIES  LTD,"50,400",2023
02-JAN-2023,JSWSTEEL,JSW STEEL LIMITED,"1,26,900",2023
02-JAN-2023,LTTS,L&T TECHNOLOGY SER. LTD,"2,000",2023
02-JAN-2023,TVSMOTOR,TVS MOTOR COMPANY  LTD,"3,500",2023
03-JAN-2023,HDFCBANK,HDFC BANK LTD,550,2023
03-JAN-2023,HINDALCO,HINDALCO  INDUSTRIES  LTD,"1,83,400",2023
03-JAN-2023,JSWSTEEL,JSW STEEL LIMITED,"45,900",2023
04-JAN-2023,ATUL,ATUL LTD,"2,775",2023
04-JAN-2023,CUMMINSIND,CUMMINS INDIA LTD,"7,200",2023
04-JAN-2023,HINDALCO,HINDALCO  INDUSTRIES  LTD,"1,87,600",2023
04-JAN-2023,RAMCOCEM,THE RAMCO CEMENTS LIMITED,"19,550",2023
05-JAN-2023,ATUL,ATUL LTD,"2,625",2023
05-JAN-2023,AUBANK,AU SMALL FINANCE BANK LIMITED,"60,000",2023
05-JAN-2023,CUMMINSIND,CUMMINS INDIA LTD,"3,600",2023
05-JAN-2023,HINDALCO,HINDALCO  INDUSTRIES  LTD,"2,89,800",2023
05-JAN-2023,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,"19,250",2023
05-JAN-2023,RAMCOCEM,THE RAMCO CEMENTS LIMITED,"1,700",2023
06-JAN-2023,AUBANK,AU SMALL FINANCE BANK LIMITED,"35,000",2023
06-JAN-2023,COALINDIA,COALINDIA,"1,13,400",2023
06-JAN-2023,LTTS,L&T TECHNOLOGY SER. LTD,400,2023
06-JAN-2023,MRF,MRF LTD,"1,370",2023
06-JAN-2023,RAMCOCEM,THE RAMCO CEMENTS LIMITED,"11,900",2023
10-JAN-2023,HEROMOTOCO,HERO MOTOCORP LTD,"4,800",2023
10-JAN-2023,MRF,MRF LTD,260,2023
13-JAN-2023,M&M,MAHINDRA & MAHINDRA LTD,700,2023
16-JAN-2023,ADANIENT,ADANI ENTERPRISES LIMITED,500,2023
18-JAN-2023,ADANIENT,ADANI ENTERPRISES LIMITED,"43,750",2023
18-JAN-2023,POLYCAB,POLYCAB INDIA LIMITED,"7,500",2023
18-JAN-2023,RAMCOCEM,THE RAMCO CEMENTS LIMITED,"6,800",2023
19-JAN-2023,POLYCAB,POLYCAB INDIA LIMITED,"1,200",2023
19-JAN-2023,TATAMOTORS,TATA MOTORS LIMITED,"55,575",2023
20-JAN-2023,TATAMOTORS,TATA MOTORS LIMITED,"5,04,450",2023
23-JAN-2023,ATUL,ATUL LTD,"1,875",2023
23-JAN-2023,INDUSTOWER,INDUS,"2,24,000",2023
23-JAN-2023,RAMCOCEM,THE RAMCO CEMENTS LIMITED,"44,200",2023
24-JAN-2023,INDUSTOWER,INDUS,"2,35,200",2023
24-JAN-2023,SBICARD,SBI CARDS & PAY SER LTD,"24,800",2023
25-JAN-2023,BOSCHLTD,BOSCH LIMITED,"2,550",2023
25-JAN-2023,ESCORTS,ESCORTS INDIA LTD,"1,100",2023
25-JAN-2023,SBICARD,SBI CARDS & PAY SER LTD,"1,19,200",2023
27-JAN-2023,BOSCHLTD,BOSCH LIMITED,"2,750",2023
27-JAN-2023,JSWSTEEL,JSW STEEL LIMITED,"1,57,950",2023
27-JAN-2023,UBL,UNITED BREWERIES LIMITED,"15,200",2023
30-JAN-2023,BOSCHLTD,BOSCH LIMITED,650,2023
30-JAN-2023,FEDERALBNK,FEDERAL BANK LTD,"8,10,000",2023
30-JAN-2023,HCLTECH,HCL TECHNOLOGIES LTD,"30,800",2023
01-FEB-2023,COALINDIA,COALINDIA,"3,82,200",2023
01-FEB-2023,COFORGE,COFORGE LIMITED,"4,950",2023
01-FEB-2023,ESCORTS,ESCORTS INDIA LTD,"11,275",2023
01-FEB-2023,FEDERALBNK,FEDERAL BANK LTD,"4,20,000",2023
01-FEB-2023,INDUSTOWER,INDUS,"1,31,600",2023
01-FEB-2023,ITC,ITC LTD,"17,600",2023
01-FEB-2023,PERSISTENT,PERSISTENT SYSTEMS LTD,"1,400",2023
02-FEB-2023,ITC,ITC LTD,"7,24,800",2023
02-FEB-2023,MFSL,MAX FINANCIAL SERV LTD,"9,100",2023
02-FEB-2023,PERSISTENT,PERSISTENT SYSTEMS LTD,"5,075",2023
03-FEB-2023,ESCORTS,ESCORTS INDIA LTD,"6,050",2023
03-FEB-2023,ITC,ITC LTD,"1,600",2023
03-FEB-2023,JSWSTEEL,JSW STEEL LIMITED,"1,36,350",2023
03-FEB-2023,MFSL,MAX FINANCIAL SERV LTD,"13,650",2023
03-FEB-2023,PERSISTENT,PERSISTENT SYSTEMS LTD,"1,225",2023
03-FEB-2023,UBL,UNITED BREWERIES LIMITED,"14,800",2023
06-FEB-2023,PERSISTENT,PERSISTENT SYSTEMS LTD,"16,275",2023
07-FEB-2023,ESCORTS,ESCORTS INDIA LTD,"13,475",2023
07-FEB-2023,INDIGO,INTERGLOBE AVIATION LTD,"42,000",2023
07-FEB-2023,INDUSTOWER,INDUS,"1,93,200",2023
08-FEB-2023,INDIGO,INTERGLOBE AVIATION LTD,"15,000",2023
08-FEB-2023,JSWSTEEL,JSW STEEL LIMITED,"89,100",2023
08-FEB-2023,NAVINFLUOR,NAVIN FLUORINE INT. LTD,"30,300",2023
08-FEB-2023,PERSISTENT,PERSISTENT SYSTEMS LTD,175,2023
08-FEB-2023,UBL,UNITED BREWERIES LIMITED,"2,800",2023
09-FEB-2023,ADANIENT,ADANI ENTERPRISES LIMITED,"8,500",2023
09-FEB-2023,LTTS,L&T TECHNOLOGY SER. LTD,400,2023
09-FEB-2023,MRF,MRF LTD,"1,522",2023
09-FEB-2023,UBL,UNITED BREWERIES LIMITED,"13,600",2023
10-FEB-2023,INFY,INFOSYS TECHNOLOGIES LTD,"1,11,600",2023
10-FEB-2023,MRF,MRF LTD,210,2023
13-FEB-2023,INFY,INFOSYS TECHNOLOGIES LTD,"36,400",2023
13-FEB-2023,LALPATHLAB,DR. LAL PATH LABS LTD.,750,2023
14-FEB-2023,INFY,INFOSYS TECHNOLOGIES LTD,"1,64,000",2023
14-FEB-2023,LALPATHLAB,DR. LAL PATH LABS LTD.,"6,250",2023
15-FEB-2023,AUBANK,AU SMALL FINANCE BANK LIMITED,"1,19,000",2023
15-FEB-2023,INDIGO,INTERGLOBE AVIATION LTD  ,"49,800",2023
15-FEB-2023,LALPATHLAB,DR. LAL PATH LABS LTD.,"3,500",2023
16-FEB-2023,CUMMINSIND,CUMMINS INDIA LTD,"6,600",2023
17-FEB-2023,ADANIENT,ADANI ENTERPRISES LIMITED,"15,000",2023
17-FEB-2023,IPCALAB,IPCA LABORATORIES LIMITED,"3,250",2023
20-FEB-2023,ADANIENT,ADANI ENTERPRISES LIMITED,"32,500",2023
20-FEB-2023,IPCALAB,IPCA LABORATORIES LIMITED,"13,650",2023
20-FEB-2023,MFSL,MAX FINANCIAL SERV LTD,80,2023
20-FEB-2023,PERSISTENT,PERSISTENT SYSTEMS LTD,"20,650",2023
21-FEB-2023,ATUL,ATUL LTD,"2,625",2023
21-FEB-2023,LALPATHLAB,DR. LAL PATH LABS LTD.,"2,750",2023
21-FEB-2023,TVSMOTOR,TVS MOTOR COMPANY  LTD,"2,800",2023
22-FEB-2023,LALPATHLAB,DR. LAL PATH LABS LTD.,"3,250",2023
22-FEB-2023,MFSL,MAX FINANCIAL SERV LTD,"7,800",2023
22-FEB-2023,MRF,MRF LTD,80,2023
22-FEB-2023,VOLTAS,VOLTAS LTD,"76,200",2023
23-FEB-2023,IDFCFIRSTB,IDFC FIRST BANK LIMI,"3,90,000",2023
23-FEB-2023,INDIAMART,INDIAMART INTERMESH LTD,900,2023
24-FEB-2023,BOSCHLTD,BOSCH LIMITED,"1,150",2023
24-FEB-2023,HINDALCO,HINDALCO INDUSTRIES LTD,"1,400",2023
24-FEB-2023,HINDALCO,HINDALCO  INDUSTRIES  LTD,"1,400",2023
24-FEB-2023,IDFCFIRSTB,IDFC FIRST BANK LIMI,"15,30,000",2023
24-FEB-2023,ITC,ITC LTD,"11,93,600",2023
24-FEB-2023,POLYCAB,POLYCAB INDIA LIMITED,"6,900",2023
27-FEB-2023,IDFCFIRSTB,IDFC FIRST BANK LIMI,"45,000",2023
27-FEB-2023,POLYCAB,POLYCAB INDIA LIMITED,300,2023
28-FEB-2023,BANKBARODA,BANK OF BARODA,"4,32,900",2023
28-FEB-2023,COALINDIA,COALINDIA,"1,00,800",2023
28-FEB-2023,IDFCFIRSTB,IDFC FIRST BANK LIMI,"15,00,000",2023
28-FEB-2023,ITC,ITC LTD,"40,000",2023
28-FEB-2023,POLYCAB,POLYCAB INDIA LIMITED,"3,000",2023
01-MAR-2023,ESCORTS,ESCORTS INDIA LTD,"18,700",2023
01-MAR-2023,ITC,ITC LTD,"1,16,800",2023
01-MAR-2023,POLYCAB,POLYCAB INDIA LIMITED,"26,400",2023
02-MAR-2023,ITC,ITC LTD,"3,31,200",2023
02-MAR-2023,VOLTAS,VOLTAS LTD,"1,15,200",2023
03-MAR-2023,ITC,ITC LTD,"4,62,400",2023
03-MAR-2023,POLYCAB,POLYCAB INDIA LIMITED,"7,200",2023
03-MAR-2023,SBICARD,SBI CARDS & PAY SER LTD,"45,600",2023
06-MAR-2023,SBICARD,SBI CARDS & PAY SER LTD,"1,12,000",2023
09-MAR-2023,INDUSTOWER,INDUS,"70,000",2023
09-MAR-2023,ITC,ITC LTD,"89,600",2023
09-MAR-2023,POLYCAB,POLYCAB INDIA LIMITED,300,2023
10-MAR-2023,DEEPAKNTR,DEEPAK NITRITE LIMITED,"14,000",2023
10-MAR-2023,ITC,ITC LTD,"1,12,000",2023
10-MAR-2023,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"32,000",2023
10-MAR-2023,MPHASIS,MPHASIS LIMITED,"10,450",2023
13-MAR-2023,BERGEPAINT,BERGER PAINTS (I) LIMITED,"70,400",2023
13-MAR-2023,CUMMINSIND,CUMMINS INDIA LTD,"47,400",2023
13-MAR-2023,DEEPAKNTR,DEEPAK NITRITE LIMITED,"15,250",2023
13-MAR-2023,DIXON,DIXON TECHNO (INDIA) LTD,250,2023
13-MAR-2023,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"16,000",2023
13-MAR-2023,SBICARD,SBI CARDS & PAY SER LTD,"64,000",2023
14-MAR-2023,CUMMINSIND,CUMMINS INDIA LTD,"52,800",2023
15-MAR-2023,BERGEPAINT,BERGER PAINTS (I) LIMITED,"81,400",2023
15-MAR-2023,CUMMINSIND,CUMMINS INDIA LTD,"15,600",2023
15-MAR-2023,DEEPAKNTR,DEEPAK NITRITE LIMITED,"10,500",2023
16-MAR-2023,SBICARD,SBI CARDS & PAY SER LTD,"17,600",2023
17-MAR-2023,BAJAJ-AUTO,BAJAJ AUTO LIMITED,"44,000",2023
20-MAR-2023,BAJAJ-AUTO,BAJAJ AUTO LIMITED,"14,500",2023
21-MAR-2023,BAJAJ-AUTO,BAJAJ AUTO LIMITED,"19,250",2023
22-MAR-2023,ABB,ABB LTD.,"2,000",2023
22-MAR-2023,BAJAJ-AUTO,BAJAJ AUTO LIMITED,"31,750",2023
23-MAR-2023,ABB,ABB LTD.,"10,250",2023
23-MAR-2023,BERGEPAINT,BERGER PAINTS (I) LIMITED,"1,100",2023
24-MAR-2023,ABB,ABB LTD.,"3,750",2023
24-MAR-2023,INDUSTOWER,INDUS,"5,600",2023
24-MAR-2023,RAMCOCEM,THE RAMCO CEMENTS LIMITED,"1,700",2023
24-MAR-2023,SBICARD,SBI CARDS & PAY SER LTD,"20,000",2023
27-MAR-2023,INDUSTOWER,INDUS,"64,400",2023
28-MAR-2023,ABB,ABB LTD.,250,2023
28-MAR-2023,BOSCHLTD,BOSCH LIMITED,"3,000",2023
28-MAR-2023,INDUSTOWER,INDUS,"50,400",2023
28-MAR-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"7,500",2023
29-MAR-2023,AUBANK,AU SMALL FINANCE BANK LIMITED,"1,000",2023
29-MAR-2023,BAJAJ-AUTO,BAJAJ AUTO LIMITED,"13,750",2023
29-MAR-2023,BERGEPAINT,BERGER PAINTS (I) LIMITED,"58,300",2023
29-MAR-2023,COALINDIA,COALINDIA,"3,69,600",2023
29-MAR-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"2,500",2023
31-MAR-2023,LTTS,L&T TECHNOLOGY SER. LTD,200,2023
10-MAY-2023,ICICIPRULI,ICICI PRU LIFE INS CO LTD ,"4,771",2023
16-JUN-2023,AXISBANK,AXIS BANK LIMITED,"2,000",2023
16-JUN-2023,DIXON,DIXON TECHNO (INDIA) LTD,"1,200",2023
16-JUN-2023,SBILIFE,SBI LIFE INSURANCE COMPANY LIMITED,"82,500",2023
19-JUN-2023,DIXON,DIXON TECHNO (INDIA) LTD,"10,000",2023
19-JUN-2023,SBILIFE,SBI LIFE INSURANCE COMPANY LIMITED,"35,250",2023
20-JUN-2023,SBILIFE,SBI LIFE INSURANCE COMPANY LIMITED,"51,750",2023
21-JUN-2023,APLAPOLLO,APL APOLLO TUBES LTD,"49,000",2023
21-JUN-2023,AUBANK,AU SMALL FINANCE BANK LIMITED,"16,000",2023
21-JUN-2023,SBILIFE,SBI LIFE INSURANCE COMPANY LIMITED,"35,250",2023
22-JUN-2023,AUBANK,AU SMALL FINANCE BANK LIMITED,"52,000",2023
22-JUN-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"17,500",2023
23-JUN-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"1,01,250",2023
23-JUN-2023,TATACHEM,TATA CHEMICALS LTD,"19,800",2023
26-JUN-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"15,000",2023
26-JUN-2023,SBICARD,SBI CARDS & PAY SER LTD,"1,16,000",2023
26-JUN-2023,TATACHEM,TATA CHEMICALS LTD,"96,350",2023
27-JUN-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"54,546",2023
27-JUN-2023,SBICARD,SBI CARDS & PAY SER LTD,"1,07,200",2023
27-JUN-2023,TATACHEM,TATA CHEMICALS LTD,"12,650",2023
28-JUN-2023,HDFCLIFE,HDFC STANDARD LIFE INSURANCE COMPANY LIMITED,"8,61,300",2023
28-JUN-2023,LTIM,LTIMINDTREE LIMITED,"9,750",2023
28-JUN-2023,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,"25,850",2023
30-JUN-2023,AXISBANK,AXIS BANK LIMITED,"7,37,500",2023
30-JUN-2023,BHARTIARTL,BHARTI AIRTEL LIMITED,"54,150",2023
06-JUL-2023,HDFCBANK,HDFC BANK LTD,"2,21,644",2023
06-JUL-2023,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"1,44,000",2023
07-JUL-2023,LALPATHLAB,DR. LAL PATH LABS LTD.,"7,500",2023
07-JUL-2023,LAURUSLABS,LAURUS LABS LIMITED,"1,44,500",2023
07-JUL-2023,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"24,000",2023
10-JUL-2023,BATAINDIA,BATA INDIA LTD,"4,875",2023
10-JUL-2023,LALPATHLAB,DR. LAL PATH LABS LTD.,"1,500",2023
10-JUL-2023,LAURUSLABS,LAURUS LABS LIMITED,"27,200",2023
10-JUL-2023,LTTS,L&T TECHNOLOGY SER. LTD,"21,800",2023
11-JUL-2023,HDFCBANK,HDFC BANK LTD,"3,78,000",2023
12-JUL-2023,HDFCBANK,HDFC BANK LTD,"4,87,200",2023
14-JUL-2023,BATAINDIA,BATA INDIA LTD,750,2023
14-JUL-2023,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,"4,400",2023
17-JUL-2023,INFY,INFOSYS TECHNOLOGIES LTD,"8,800",2023
17-JUL-2023,TITAN,TITAN INDUSTRIES LTD,"14,250",2023
18-JUL-2023,BATAINDIA,BATA INDIA LTD,"4,875",2023
18-JUL-2023,COFORGE,COFORGE LIMITED,"1,650",2023
18-JUL-2023,EICHERMOT,EICHER MOTORS LIMITED,"1,750",2023
18-JUL-2023,POLYCAB,POLYCAB INDIA LIMITED,"3,000",2023
18-JUL-2023,TITAN,TITAN INDUSTRIES LTD,"8,250",2023
19-JUL-2023,LALPATHLAB,DR. LAL PATH LABS LTD.,"22,100",2023
19-JUL-2023,POLYCAB,POLYCAB INDIA LIMITED,"21,300",2023
20-JUL-2023,BATAINDIA,BATA INDIA LTD,"7,115",2023
20-JUL-2023,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,"1,100",2023
20-JUL-2023,NAVINFLUOR,NAVIN FLUORINE INT. LTD,"27,900",2023
21-JUL-2023,BATAINDIA,BATA INDIA LTD,"2,459",2023
21-JUL-2023,SBICARD,SBI CARDS & PAY SER LTD,"7,200",2023
24-JUL-2023,BATAINDIA,BATA INDIA LTD,"4,666",2023
24-JUL-2023,SBICARD,SBI CARDS & PAY SER LTD,"40,000",2023
25-JUL-2023,BATAINDIA,BATA INDIA LTD,"12,375",2023
25-JUL-2023,COFORGE,COFORGE LIMITED,"3,000",2023
27-JUL-2023,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,"39,000",2023
27-JUL-2023,SBICARD,SBI CARDS & PAY SER LTD,"2,400",2023
28-JUL-2023,BHARATFORG,BHARAT FORGE LTD,"1,40,000",2023
28-JUL-2023,LALPATHLAB,DR. LAL PATH LABS LTD.,"8,400",2023
31-JUL-2023,HDFCBANK,HDFC BANK LTD,"1,50,192",2023
01-AUG-2023,HDFCBANK,HDFC BANK LTD,"3,14,040",2023
01-AUG-2023,HEROMOTOCO,HERO MOTOCORP LTD,"1,20,000",2023
01-AUG-2023,JSWSTEEL,JSW STEEL LIMITED,"27,052",2023
02-AUG-2023,HDFCBANK,HDFC BANK LTD,"64,512",2023
02-AUG-2023,SBICARD,SBI CARDS & PAY SER LTD,"18,400",2023
03-AUG-2023,HDFCBANK,HDFC BANK LTD,"1,01,808",2023
04-AUG-2023,CIPLA,CIPLA LTD,"2,95,100",2023
04-AUG-2023,CUMMINSIND,CUMMINS INDIA LTD,"22,800",2023
04-AUG-2023,IDFCFIRSTB,IDFC FIRST BANK LIMI,"12,90,000",2023
07-AUG-2023,HDFCAMC,HDFC AMC LIMITED,"8,400",2023
07-AUG-2023,HDFCBANK,HDFC BANK LTD,"31,248",2023
07-AUG-2023,IDFCFIRSTB,IDFC FIRST BANK LIMI,"15,30,000",2023
07-AUG-2023,IPCALAB,IPCA LABORATORIES LIMITED,"82,550",2023
07-AUG-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"3,750",2023
07-AUG-2023,RAMCOCEM,THE RAMCO CEMENTS LIMITED,"1,18,150",2023
08-AUG-2023,CIPLA,CIPLA LTD,"1,50,150",2023
08-AUG-2023,HDFCAMC,HDFC AMC LIMITED,"10,200",2023
08-AUG-2023,IDFCFIRSTB,IDFC FIRST BANK LIMI,"6,90,000",2023
08-AUG-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"23,750",2023
08-AUG-2023,POLYCAB,POLYCAB INDIA LIMITED,"3,000",2023
08-AUG-2023,PPLPHARMA,PIRAMAL PHARMA LIMITED,"80,913",2023
09-AUG-2023,CIPLA,CIPLA LTD,"50,050",2023
09-AUG-2023,COFORGE,COFORGE LIMITED,"1,950",2023
09-AUG-2023,HDFCBANK,HDFC BANK LTD,"37,296",2023
09-AUG-2023,JSWSTEEL,JSW STEEL LIMITED,"5,000",2023
09-AUG-2023,LAURUSLABS,LAURUS LABS LIMITED,"15,300",2023
09-AUG-2023,POLYCAB,POLYCAB INDIA LIMITED,"19,800",2023
09-AUG-2023,PPLPHARMA,PIRAMAL PHARMA LIMITED,"3,77,570",2023
10-AUG-2023,CIPLA,CIPLA LTD,"36,400",2023
10-AUG-2023,COFORGE,COFORGE LIMITED,"6,900",2023
10-AUG-2023,PPLPHARMA,PIRAMAL PHARMA LIMITED,"40,400",2023
11-AUG-2023,APOLLOTYRE,APOLLO TYRES LTD,"1,49,600",2023
11-AUG-2023,ASTRAL,ASTRAL POLY TECHNIK LIMITED,"16,515",2023
11-AUG-2023,COFORGE,COFORGE LIMITED,"27,750",2023
11-AUG-2023,IDFCFIRSTB,IDFC FIRST BANK LIMI,"4,05,000",2023
11-AUG-2023,LAURUSLABS,LAURUS LABS LIMITED,"3,400",2023
17-AUG-2023,ASHOKLEY,ASHOK LEYLAND LTD,"12,500",2023
17-AUG-2023,ASTRAL,ASTRAL POLY TECHNIK LIMITED,"60,922",2023
17-AUG-2023,CUMMINSIND,CUMMINS INDIA LTD,"87,600",2023
17-AUG-2023,IPCALAB,IPCA LABORATORIES LIMITED,"3,250",2023
17-AUG-2023,LAURUSLABS,LAURUS LABS LIMITED,"3,400",2023
18-AUG-2023,ASHOKLEY,ASHOK LEYLAND LTD,"25,000",2023
18-AUG-2023,ASTRAL,ASTRAL POLY TECHNIK LIMITED,"3,303",2023
18-AUG-2023,CUMMINSIND,CUMMINS INDIA LTD,"40,200",2023
18-AUG-2023,ESCORTS,ESCORTS INDIA LTD,"31,350",2023
18-AUG-2023,IPCALAB,IPCA LABORATORIES LIMITED,"5,850",2023
18-AUG-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"12,500",2023
18-AUG-2023,MPHASIS,MPHASIS LIMITED,"53,900",2023
18-AUG-2023,RAMCOCEM,THE RAMCO CEMENTS LIMITED,"15,300",2023
21-AUG-2023,IPCALAB,IPCA LABORATORIES LIMITED,"1,950",2023
21-AUG-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"11,250",2023
21-AUG-2023,SBICARD,SBI CARDS & PAY SER LTD,"10,000",2023
22-AUG-2023,ASTRAL,ASTRAL POLY TECHNIK LIMITED,"8,074",2023
22-AUG-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"22,500",2023
22-AUG-2023,LALPATHLAB,DR. LAL PATH LABS LTD.,"1,200",2023
22-AUG-2023,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"56,000",2023
22-AUG-2023,RECLTD,RURAL ELEC CORP. LTD.,"3,28,000",2023
23-AUG-2023,ASTRAL,ASTRAL POLY TECHNIK LIMITED,"6,973",2023
23-AUG-2023,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"2,56,000",2023
23-AUG-2023,RECLTD,RURAL ELEC CORP. LTD.,"6,64,000",2023
24-AUG-2023,APOLLOTYRE,APOLLO TYRES LTD,"51,000",2023
24-AUG-2023,ASTRAL,ASTRAL POLY TECHNIK LIMITED,"1,835",2023
24-AUG-2023,RECLTD,RURAL ELEC CORP. LTD.,"20,000",2023
29-AUG-2023,WIPRO,WIPRO LTD,"45,000",2023
30-AUG-2023,EICHERMOT,EICHER MOTORS LIMITED,"38,150",2023
30-AUG-2023,JUBLFOOD,JUBILANT FOODWORKS LTD,"95,000",2023
31-AUG-2023,EICHERMOT,EICHER MOTORS LIMITED,"16,100",2023
31-AUG-2023,MARICO,MARICO LIMITED,"25,200",2023
01-SEP-2023,CIPLA,CIPLA LTD,"24,050",2023
01-SEP-2023,HEROMOTOCO,HERO MOTOCORP LTD,900,2023
01-SEP-2023,MARICO,MARICO LIMITED,"43,200",2023
01-SEP-2023,TVSMOTOR,TVS MOTOR COMPANY  LTD,"4,200",2023
06-SEP-2023,ASIANPAINT,ASIAN PAINTS LIMITED,600,2023
06-SEP-2023,CIPLA,CIPLA LTD,"12,350",2023
06-SEP-2023,COFORGE,COFORGE LIMITED,"84,000",2023
06-SEP-2023,HDFCAMC,HDFC AMC LIMITED,900,2023
06-SEP-2023,LTTS,L&T TECHNOLOGY SER. LTD,"6,600",2023
06-SEP-2023,MGL,MAHANAGAR GAS LTD.    ,"15,200",2023
06-SEP-2023,PERSISTENT,PERSISTENT SYSTEMS LTD,"2,625",2023
06-SEP-2023,POLYCAB,POLYCAB INDIA LIMITED,"5,400",2023
06-SEP-2023,TVSMOTOR,TVS MOTOR COMPANY  LTD,"4,200",2023
07-SEP-2023,ASIANPAINT,ASIAN PAINTS LIMITED,"11,000",2023
07-SEP-2023,BHARTIARTL,BHARTI AIRTEL LIMITED,"1,91,900",2023
07-SEP-2023,HDFCAMC,HDFC AMC LIMITED,"3,000",2023
07-SEP-2023,LTTS,L&T TECHNOLOGY SER. LTD,"4,000",2023
07-SEP-2023,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,"10,450",2023
07-SEP-2023,TVSMOTOR,TVS MOTOR COMPANY  LTD,"23,800",2023
