date,industry,early_radar_score,alert_tier,accumulation_pressure,cross_stock_synchronization,prob_5d,ind_fwd_5d,major_industry_move_5d
2025-08-06,Tea & Coffee Plantations,63.0,WATCH (Unusual Precursor),76.1,41.7,0.09122791471136223,-2.012520993860854,0
2025-08-19,Tea & Coffee Plantations,59.6,WATCH (Unusual Precursor),54.9,58.3,0.09972675619613273,-19.619338879586696,0
2026-07-13,Tea & Coffee Plantations,57.4,WATCH (Unusual Precursor),52.4,50.0,0.14582727683457353,0.258632054773024,0
2026-07-31,Tea & Coffee Plantations,57.4,WATCH (Unusual Precursor),53.4,43.8,0.16896574196255773,0.3075552563751735,0
2026-08-03,Tea & Coffee Plantations,62.7,WATCH (Unusual Precursor),64.3,43.8,0.10480266464304078,-0.40272359550607706,0
2026-08-05,Tea & Coffee Plantations,62.3,WATCH (Unusual Precursor),61.7,62.5,0.16896574196255773,0.0195825304764502,0
2026-08-06,Tea & Coffee Plantations,59.2,WATCH (Unusual Precursor),67.5,37.5,0.1941454801340012,1.0186383595121529,0
2026-08-07,Tea & Coffee Plantations,63.9,WATCH (Unusual Precursor),68.3,37.5,0.1882071495829593,-1.2390876332452798,0
2026-08-10,Tea & Coffee Plantations,69.6,EARLY (Elevated Probability),82.2,31.2,0.184349381256297,-2.046138093296353,0
2026-08-11,Tea & Coffee Plantations,64.0,WATCH (Unusual Precursor),71.4,25.0,0.21074362985038425,-1.2067847526868043,0
2026-08-13,Tea & Coffee Plantations,60.4,WATCH (Unusual Precursor),60.0,37.5,0.2319833171103529,-1.5196402192402536,0
2024-04-29,Tea Plantations & Packaging,55.3,WATCH (Unusual Precursor),61.3,67.9,0.07358389443185374,0.2930029322742302,0
2024-04-30,Tea Plantations & Packaging,62.2,WATCH (Unusual Precursor),63.1,75.0,0.18538257170225209,-2.803321419438557,0
2024-05-01,Tea Plantations & Packaging,65.4,EARLY (Elevated Probability),64.4,75.0,0.17454481180258347,-1.0960869191359286,0
2024-05-02,Tea Plantations & Packaging,66.8,EARLY (Elevated Probability),65.8,60.7,0.0836329118257471,-3.3069038898754086,0
2024-05-17,Tea Plantations & Packaging,56.8,WATCH (Unusual Precursor),57.8,57.1,0.12768667297598876,0.703629296551639,0
2024-05-22,Tea Plantations & Packaging,57.2,WATCH (Unusual Precursor),59.7,60.7,0.09064631210127205,-2.4402574579393748,0
2024-05-23,Tea Plantations & Packaging,56.3,WATCH (Unusual Precursor),55.4,60.7,0.09978185007387606,-4.532868514387731,0
2024-06-11,Tea Plantations & Packaging,65.1,EARLY (Elevated Probability),62.6,67.9,0.17983983462689418,7.613343610009309,1
2024-06-12,Tea Plantations & Packaging,65.9,EARLY (Elevated Probability),58.1,75.0,0.13248270820464558,5.455679224037078,0
2024-06-13,Tea Plantations & Packaging,77.9,PRE-BREAKOUT (High Conviction),79.3,85.7,0.13644649269419354,2.5403414132363937,0
2024-06-14,Tea Plantations & Packaging,76.0,PRE-BREAKOUT (High Conviction),79.2,82.1,0.13054294440204944,2.0966559180224063,0
2024-06-17,Tea Plantations & Packaging,77.8,PRE-BREAKOUT (High Conviction),79.4,82.1,0.12242936278964944,6.00966194758219,0
2024-06-18,Tea Plantations & Packaging,61.3,WATCH (Unusual Precursor),65.6,85.7,0.1248621050589104,4.612200001123074,0
2024-07-09,Tea Plantations & Packaging,57.4,WATCH (Unusual Precursor),80.0,83.3,0.11532538571996402,-3.3112177508477063,0
2024-07-25,Tea Plantations & Packaging,62.8,WATCH (Unusual Precursor),66.4,83.3,0.12369898634879205,-1.9341181683070618,0
2024-08-09,Tea Plantations & Packaging,68.8,EARLY (Elevated Probability),72.8,63.3,0.15657338940468993,-2.852669372793438,0
2024-08-12,Tea Plantations & Packaging,75.8,PRE-BREAKOUT (High Conviction),76.7,80.0,0.11911558008250793,1.4035807418699904,0
2024-08-13,Tea Plantations & Packaging,67.6,EARLY (Elevated Probability),68.8,73.3,0.11422669289216518,2.092057864843626,0
2024-08-21,Tea Plantations & Packaging,61.7,WATCH (Unusual Precursor),50.7,80.0,0.1380973844415389,2.6109492563878733,0
2024-08-22,Tea Plantations & Packaging,78.1,PRE-BREAKOUT (High Conviction),73.5,90.0,0.1294863586392686,-1.2953816059214345,0
2024-08-23,Tea Plantations & Packaging,71.0,EARLY (Elevated Probability),64.5,90.0,0.11528376644196023,-1.4731706702319327,0
2024-09-26,Tea Plantations & Packaging,69.9,EARLY (Elevated Probability),82.4,60.0,0.10656233603538505,5.654715355244651,1
2024-09-30,Tea Plantations & Packaging,61.2,WATCH (Unusual Precursor),68.3,56.7,0.07613939420845171,-0.9920657718730638,1
2024-10-01,Tea Plantations & Packaging,75.4,PRE-BREAKOUT (High Conviction),92.9,63.3,0.1259940232554776,-2.1893217239712524,0
2024-10-02,Tea Plantations & Packaging,76.1,PRE-BREAKOUT (High Conviction),90.3,56.7,0.09122169109260375,-1.2492692247437394,0
2024-10-03,Tea Plantations & Packaging,63.5,WATCH (Unusual Precursor),73.5,50.0,0.1254489567579152,-1.9710862582314546,0
2024-10-31,Tea Plantations & Packaging,59.2,WATCH (Unusual Precursor),58.9,52.9,0.12126061099042347,3.04427294768906,0
2024-11-05,Tea Plantations & Packaging,66.8,EARLY (Elevated Probability),57.6,62.5,0.11601001902576993,-1.4883255474554435,0
2024-11-06,Tea Plantations & Packaging,78.6,PRE-BREAKOUT (High Conviction),75.0,71.9,0.1276787505042273,-6.304944422943631,0
2024-11-07,Tea Plantations & Packaging,60.2,WATCH (Unusual Precursor),56.5,62.5,0.17644630391727328,-6.228562834542604,0
2024-11-28,Tea Plantations & Packaging,63.3,WATCH (Unusual Precursor),60.9,65.6,0.12507505800801502,5.8152814431452535,0
2024-11-29,Tea Plantations & Packaging,61.4,WATCH (Unusual Precursor),56.6,62.5,0.11485433449884061,6.132302844441112,0
2024-12-02,Tea Plantations & Packaging,68.6,EARLY (Elevated Probability),65.3,67.6,0.11485433449884061,5.152684811951608,0
2024-12-03,Tea Plantations & Packaging,67.9,EARLY (Elevated Probability),64.3,84.4,0.11265021864684441,8.002789147819916,1
2024-12-04,Tea Plantations & Packaging,61.0,WATCH (Unusual Precursor),55.1,84.4,0.11771164777252975,6.7221580699037995,1
2024-12-05,Tea Plantations & Packaging,61.4,WATCH (Unusual Precursor),56.6,84.4,0.25572767974901617,5.630147847208181,1
2024-12-06,Tea Plantations & Packaging,65.0,EARLY (Elevated Probability),66.2,78.1,0.1244769446476077,6.0783393620213335,1
2024-12-09,Tea Plantations & Packaging,61.5,WATCH (Unusual Precursor),68.2,67.6,0.09790372833963305,4.38167567255512,1
2024-12-10,Tea Plantations & Packaging,70.8,EARLY (Elevated Probability),88.6,84.4,0.2183446457711732,2.958732793804523,0
2024-12-19,Tea Plantations & Packaging,60.6,WATCH (Unusual Precursor),94.7,81.2,0.13910246094630357,-3.5924438912714782,0
2025-03-06,Tea Plantations & Packaging,60.5,WATCH (Unusual Precursor),58.2,36.1,0.09153382758325007,-3.4348011983290263,0
2025-03-21,Tea Plantations & Packaging,75.6,PRE-BREAKOUT (High Conviction),74.0,50.0,0.09716492247236429,-4.638612562230728,0
2025-03-24,Tea Plantations & Packaging,67.6,EARLY (Elevated Probability),60.5,55.6,0.12421997605229747,-2.7409321443983092,0
2025-03-25,Tea Plantations & Packaging,59.8,WATCH (Unusual Precursor),51.8,47.2,0.1498355886584528,0.8839905768520271,0
2025-04-21,Tea Plantations & Packaging,58.2,WATCH (Unusual Precursor),57.1,63.9,0.12311432131452689,-3.1185449094762907,0
2025-04-22,Tea Plantations & Packaging,55.0,WATCH (Unusual Precursor),49.5,69.4,0.11386347684347103,-3.8448214527838314,0
2025-05-12,Tea Plantations & Packaging,59.3,WATCH (Unusual Precursor),64.8,41.7,0.13761158395040982,6.496005822455084,0
2025-05-13,Tea Plantations & Packaging,59.2,WATCH (Unusual Precursor),57.8,58.3,0.11383146605830904,4.869810223586404,0
2025-05-14,Tea Plantations & Packaging,68.5,EARLY (Elevated Probability),62.4,75.0,0.11797428010973653,4.267834819233788,0
2025-05-15,Tea Plantations & Packaging,75.0,PRE-BREAKOUT (High Conviction),67.3,80.6,0.10840143018331255,2.907412684056307,0
2025-05-16,Tea Plantations & Packaging,83.5,PRE-BREAKOUT (High Conviction),82.8,83.3,0.12440020264953616,0.8360028418078349,0
2025-05-19,Tea Plantations & Packaging,85.0,PRE-BREAKOUT (High Conviction),86.6,80.6,0.13919394298747162,-0.653884592117639,0
2025-05-20,Tea Plantations & Packaging,71.6,EARLY (Elevated Probability),69.9,72.2,0.11023860171568944,0.39677455755259133,0
2025-05-21,Tea Plantations & Packaging,67.7,EARLY (Elevated Probability),68.1,72.2,0.09122152742631401,0.5303265615988839,0
2025-05-23,Tea Plantations & Packaging,56.0,WATCH (Unusual Precursor),57.4,75.0,0.10969148477553048,0.05463590894234032,0
2025-06-30,Tea Plantations & Packaging,69.0,EARLY (Elevated Probability),72.1,68.4,0.1268434211484292,0.3684748653260896,0
2025-07-04,Tea Plantations & Packaging,59.0,WATCH (Unusual Precursor),53.5,71.1,0.11376763693000967,0.10618590725440112,0
2025-07-15,Tea Plantations & Packaging,62.6,WATCH (Unusual Precursor),72.6,65.8,0.08278402848608643,0.8473721048284902,0
2025-08-11,Tea Plantations & Packaging,58.1,WATCH (Unusual Precursor),61.9,44.7,0.1209111620738509,3.091081043352755,0
2025-08-13,Tea Plantations & Packaging,55.7,WATCH (Unusual Precursor),54.9,45.0,0.10737954039483849,4.007135699140777,0
2025-08-18,Tea Plantations & Packaging,64.8,WATCH (Unusual Precursor),60.8,65.0,0.10353059050098452,4.241038565424998,0
2025-08-19,Tea Plantations & Packaging,76.8,PRE-BREAKOUT (High Conviction),75.5,62.5,0.09993608602486333,3.537407757334543,0
2025-08-20,Tea Plantations & Packaging,76.6,PRE-BREAKOUT (High Conviction),75.2,62.5,0.07525205553372313,3.6467912926909136,0
2025-08-21,Tea Plantations & Packaging,72.1,EARLY (Elevated Probability),65.9,68.4,0.10872876367211483,3.121060356917002,0
2025-08-22,Tea Plantations & Packaging,59.2,WATCH (Unusual Precursor),49.6,67.5,0.0869749569918632,1.0431251322855795,0
2026-08-14,Tea Plantations & Packaging,61.0,WATCH (Unusual Precursor),64.8,42.9,0.07203026897460954,4.792912281527187,1
2024-04-18,Telecom Cellular Operators,56.1,WATCH (Unusual Precursor),63.0,70.0,0.4341218444527328,1.3361313214960124,0
2024-04-19,Telecom Cellular Operators,60.0,WATCH (Unusual Precursor),61.6,50.0,0.11225378672728177,2.0092241019922286,0
2024-04-22,Telecom Cellular Operators,63.7,WATCH (Unusual Precursor),65.1,70.0,0.11839122300146185,0.12483323223636766,0
2024-04-23,Telecom Cellular Operators,69.1,EARLY (Elevated Probability),83.3,100.0,0.15871082603258266,-3.8905628042350564,0
2024-04-26,Telecom Cellular Operators,57.4,WATCH (Unusual Precursor),65.5,70.0,0.13445180283335273,-2.157082475804395,0
2024-05-14,Telecom Cellular Operators,58.8,WATCH (Unusual Precursor),49.2,70.0,0.15331156315575015,3.963939994895496,0
2024-05-15,Telecom Cellular Operators,66.9,EARLY (Elevated Probability),60.6,90.0,0.13834562471998713,2.1014406226473747,0
2024-05-16,Telecom Cellular Operators,63.8,WATCH (Unusual Precursor),49.8,90.0,0.13979765158749796,3.779068287808389,0
2024-05-17,Telecom Cellular Operators,67.3,EARLY (Elevated Probability),59.6,90.0,0.15505738762233456,5.877710475982578,1
2024-05-20,Telecom Cellular Operators,58.5,WATCH (Unusual Precursor),45.9,90.0,0.16459345371891262,5.4757569851409205,1
2024-05-23,Telecom Cellular Operators,65.8,EARLY (Elevated Probability),68.1,80.0,0.26836060617832136,0.03801787325320882,1
2024-05-24,Telecom Cellular Operators,79.3,PRE-BREAKOUT (High Conviction),87.7,100.0,0.1695704562477677,-1.218278076272159,0
2024-06-11,Telecom Cellular Operators,62.9,WATCH (Unusual Precursor),77.3,100.0,0.19375065832917984,6.816206503408577,0
2024-06-12,Telecom Cellular Operators,62.0,WATCH (Unusual Precursor),76.6,100.0,0.19375065832917984,2.181040002439889,0
2024-08-16,Telecom Cellular Operators,56.1,WATCH (Unusual Precursor),49.6,80.0,0.2592835900027627,3.6953129709053627,0
2024-08-20,Telecom Cellular Operators,70.8,EARLY (Elevated Probability),58.8,90.0,0.2004101527926535,-0.06537273565891084,0
2024-08-21,Telecom Cellular Operators,73.8,EARLY (Elevated Probability),63.3,90.0,0.13811045454166804,-2.517201697586555,0
2024-08-22,Telecom Cellular Operators,68.8,EARLY (Elevated Probability),58.0,90.0,0.19481893759744645,-2.653806483389636,0
2024-10-08,Telecom Cellular Operators,63.1,WATCH (Unusual Precursor),67.9,50.0,0.11810443267346235,-2.407646746216254,0
2024-10-14,Telecom Cellular Operators,69.1,EARLY (Elevated Probability),69.2,70.0,0.1285449182991049,-6.674937551495944,0
2024-12-05,Telecom Cellular Operators,74.0,EARLY (Elevated Probability),69.4,80.0,0.2105185876880481,1.6342702864358283,0
2024-12-06,Telecom Cellular Operators,69.4,EARLY (Elevated Probability),76.6,60.0,0.181900936519149,0.5126548075592339,0
2024-12-09,Telecom Cellular Operators,75.2,PRE-BREAKOUT (High Conviction),91.8,70.0,0.18951667540930986,-4.717472041757855,0
2025-02-03,Telecom Cellular Operators,55.2,WATCH (Unusual Precursor),64.4,60.0,0.10931138765243702,9.900026905487252,1
2025-02-04,Telecom Cellular Operators,55.8,WATCH (Unusual Precursor),52.3,60.0,0.13812261524482575,5.02070062895273,1
2025-02-05,Telecom Cellular Operators,74.6,EARLY (Elevated Probability),79.6,70.0,0.1388214123948767,-1.3173796832681117,1
2025-02-07,Telecom Cellular Operators,75.9,PRE-BREAKOUT (High Conviction),79.5,90.0,0.14561906602469118,-7.0186487754350635,0
2025-04-01,Telecom Cellular Operators,67.8,EARLY (Elevated Probability),71.5,60.0,0.1360423359725267,-3.831232732889595,0
2025-04-21,Telecom Cellular Operators,64.2,WATCH (Unusual Precursor),74.2,80.0,0.17859451921010785,-4.619254539417774,0
2025-05-15,Telecom Cellular Operators,56.4,WATCH (Unusual Precursor),58.7,50.0,0.21588498041030457,-1.686925890881723,0
2025-05-16,Telecom Cellular Operators,70.4,EARLY (Elevated Probability),68.5,60.0,0.1903358650885688,-1.7005618060644778,0
2025-05-19,Telecom Cellular Operators,60.4,WATCH (Unusual Precursor),55.1,50.0,0.13025195914094312,2.26809990681744,0
2025-05-21,Telecom Cellular Operators,69.6,EARLY (Elevated Probability),79.8,40.0,0.108777789796979,8.921708284981133,1
2025-05-22,Telecom Cellular Operators,71.2,EARLY (Elevated Probability),82.7,50.0,0.08660501309996395,8.875680199020405,1
2025-05-26,Telecom Cellular Operators,69.9,EARLY (Elevated Probability),64.2,90.0,0.20024780419671276,7.880607620027074,1
2025-05-27,Telecom Cellular Operators,89.2,PRE-BREAKOUT (High Conviction),94.8,90.0,0.13587369521058656,2.5614730947298936,0
2025-05-28,Telecom Cellular Operators,83.8,PRE-BREAKOUT (High Conviction),94.1,90.0,0.1971545048125555,0.4762516165557251,0
2025-05-29,Telecom Cellular Operators,59.4,WATCH (Unusual Precursor),56.6,90.0,0.29917241843792913,-1.5754430080772062,0
2025-05-30,Telecom Cellular Operators,73.9,EARLY (Elevated Probability),84.3,90.0,0.12168290137288108,-3.9475255838602585,0
2025-08-18,Telecom Cellular Operators,58.5,WATCH (Unusual Precursor),71.0,30.0,0.11345643804430844,17.001104780443534,0
2025-08-19,Telecom Cellular Operators,62.4,WATCH (Unusual Precursor),70.2,50.0,0.10119212257848229,14.544546442013068,0
2025-08-20,Telecom Cellular Operators,61.0,WATCH (Unusual Precursor),64.2,60.0,0.10353059050098452,12.945227975981556,0
2025-08-21,Telecom Cellular Operators,69.2,EARLY (Elevated Probability),68.9,70.0,0.10701619166553211,11.647513661217923,0
2025-08-22,Telecom Cellular Operators,89.8,PRE-BREAKOUT (High Conviction),86.9,90.0,0.1971545048125555,6.6383399946970965,0
2026-07-31,Telecom Cellular Operators,61.6,WATCH (Unusual Precursor),67.7,30.0,0.09264790424082213,-0.342958174583503,0
2026-08-03,Telecom Cellular Operators,66.4,EARLY (Elevated Probability),64.6,70.0,0.11696329834594321,-2.5375116656065684,0
2026-08-04,Telecom Cellular Operators,55.8,WATCH (Unusual Precursor),56.8,50.0,0.09197942075600472,-2.148546514235994,0
2026-08-07,Telecom Cellular Operators,69.0,EARLY (Elevated Probability),73.0,50.0,0.10173971086567347,1.8020919661552195,0
2026-08-12,Telecom Cellular Operators,56.8,WATCH (Unusual Precursor),65.0,30.0,0.1076649853257691,1.1532712251707844,0
2026-08-13,Telecom Cellular Operators,57.8,WATCH (Unusual Precursor),61.6,40.0,0.1939492009804795,1.6250626899677953,0
2026-08-14,Telecom Cellular Operators,61.9,WATCH (Unusual Precursor),65.0,50.0,0.11296448464392,-0.9628546888403623,0
2024-05-02,Television Broadcasting & OTT,76.7,PRE-BREAKOUT (High Conviction),84.2,63.6,0.13444603071792183,-5.241600197476789,0
2024-05-03,Television Broadcasting & OTT,57.4,WATCH (Unusual Precursor),49.8,68.2,0.08602063780093785,-4.8916668194430715,0
2024-05-21,Television Broadcasting & OTT,63.8,WATCH (Unusual Precursor),63.3,59.1,0.10239930602269856,-1.9751958997195516,0
2024-06-07,Television Broadcasting & OTT,66.6,EARLY (Elevated Probability),68.7,77.3,0.12073269797113877,4.059336937204558,0
2024-06-10,Television Broadcasting & OTT,55.3,WATCH (Unusual Precursor),54.0,77.3,0.12395243582062851,3.0292717987681788,0
2024-06-11,Television Broadcasting & OTT,63.9,WATCH (Unusual Precursor),58.9,77.3,0.11635217592899577,2.036459457693294,0
2024-06-12,Television Broadcasting & OTT,75.9,PRE-BREAKOUT (High Conviction),75.9,95.5,0.13175660483614715,-0.012539546530630184,0
2024-06-13,Television Broadcasting & OTT,55.7,WATCH (Unusual Precursor),53.4,77.3,0.11262112771667845,1.1643760736474602,0
2024-06-14,Television Broadcasting & OTT,71.1,EARLY (Elevated Probability),77.5,81.8,0.1421397292126472,0.508468837376849,0
2024-06-17,Television Broadcasting & OTT,64.5,WATCH (Unusual Precursor),68.7,72.7,0.11241107309841561,0.08488784910718569,0
2024-07-02,Television Broadcasting & OTT,63.2,WATCH (Unusual Precursor),83.4,72.7,0.10432715957710324,1.3964327610889848,0
2024-07-05,Television Broadcasting & OTT,63.6,WATCH (Unusual Precursor),64.0,90.9,0.1111571775373561,1.9231422278119448,0
2024-07-29,Television Broadcasting & OTT,63.6,WATCH (Unusual Precursor),66.6,77.3,0.11839122300146185,-0.8683719065690461,1
2024-07-30,Television Broadcasting & OTT,69.5,EARLY (Elevated Probability),71.1,86.4,0.13626553115355886,-2.3622372352400176,1
2024-07-31,Television Broadcasting & OTT,59.5,WATCH (Unusual Precursor),57.3,77.3,0.1683030209590647,-1.2765778517345454,1
2024-08-01,Television Broadcasting & OTT,59.0,WATCH (Unusual Precursor),60.6,72.7,0.08664521917448068,-2.4826065285025773,0
2024-08-02,Television Broadcasting & OTT,63.8,WATCH (Unusual Precursor),66.1,77.3,0.10508810083589006,-1.9788922891438148,0
2024-08-21,Television Broadcasting & OTT,59.1,WATCH (Unusual Precursor),57.8,68.2,0.08774279483352983,5.039624639002127,0
2024-08-22,Television Broadcasting & OTT,79.0,PRE-BREAKOUT (High Conviction),81.6,77.3,0.12467903842890123,2.5974617236578075,0
2024-08-23,Television Broadcasting & OTT,62.1,WATCH (Unusual Precursor),61.6,68.2,0.11236547612920715,2.735593140589905,0
2024-08-27,Television Broadcasting & OTT,75.2,PRE-BREAKOUT (High Conviction),76.5,81.8,0.13775928639907134,-0.2935649243914847,0
2024-09-26,Television Broadcasting & OTT,67.2,EARLY (Elevated Probability),66.6,63.6,0.10030315310925217,0.72150025950917,0
2024-10-01,Television Broadcasting & OTT,74.1,EARLY (Elevated Probability),79.9,54.5,0.10439087524723557,-1.9371801256600671,0
2024-10-02,Television Broadcasting & OTT,69.1,EARLY (Elevated Probability),74.6,59.1,0.07353863843358392,-0.3768512915797668,0
2024-10-03,Television Broadcasting & OTT,58.8,WATCH (Unusual Precursor),57.4,54.5,0.10802015788986097,0.06513216406846793,0
2024-11-05,Television Broadcasting & OTT,57.6,WATCH (Unusual Precursor),45.2,54.5,0.12126061099042347,-2.960334736327093,0
2024-11-06,Television Broadcasting & OTT,63.8,WATCH (Unusual Precursor),55.8,50.0,0.12126061099042347,-6.994102432588243,0
2024-11-28,Television Broadcasting & OTT,55.8,WATCH (Unusual Precursor),52.1,54.5,0.13345125263750376,4.552466431529711,0
2024-12-02,Television Broadcasting & OTT,70.2,EARLY (Elevated Probability),68.7,54.5,0.10001470308486579,4.4534501909352535,0
2024-12-03,Television Broadcasting & OTT,76.5,PRE-BREAKOUT (High Conviction),75.3,72.7,0.12722864646018192,2.5158096057745003,0
2024-12-04,Television Broadcasting & OTT,55.8,WATCH (Unusual Precursor),45.2,68.2,0.10994151162643717,2.653444577827026,0
2024-12-05,Television Broadcasting & OTT,56.2,WATCH (Unusual Precursor),51.9,59.1,0.12776048055106465,-0.2615591619486173,0
2024-12-06,Television Broadcasting & OTT,63.3,WATCH (Unusual Precursor),61.3,77.3,0.12232687370355406,-1.913708497012964,0
2024-12-09,Television Broadcasting & OTT,62.3,WATCH (Unusual Precursor),68.9,72.7,0.1178010112650854,-1.6877786982993983,0
2025-01-09,Television Broadcasting & OTT,69.2,EARLY (Elevated Probability),85.9,31.8,0.0902733906340492,-7.725681778729731,0
2025-01-20,Television Broadcasting & OTT,60.6,WATCH (Unusual Precursor),53.7,59.1,0.12126061099042347,-10.289978847590024,0
2025-02-13,Television Broadcasting & OTT,55.6,WATCH (Unusual Precursor),74.7,13.6,0.13502734662345037,-0.5737289553027032,1
2025-02-19,Television Broadcasting & OTT,58.8,WATCH (Unusual Precursor),66.9,13.6,0.12317927020979978,-0.12660232144136227,1
2025-03-18,Television Broadcasting & OTT,55.4,WATCH (Unusual Precursor),73.3,18.2,0.14770646425976414,6.030370340845976,0
2025-03-20,Television Broadcasting & OTT,62.6,WATCH (Unusual Precursor),56.1,45.5,0.12120178656131152,-0.7355991920532802,0
2025-03-21,Television Broadcasting & OTT,79.4,PRE-BREAKOUT (High Conviction),76.7,63.6,0.12218889556606496,-3.3613331485503646,0
2025-03-24,Television Broadcasting & OTT,61.8,WATCH (Unusual Precursor),49.7,63.6,0.1691574289277432,-1.9278171158165265,0
2025-03-25,Television Broadcasting & OTT,56.6,WATCH (Unusual Precursor),47.4,50.0,0.11215871355271145,1.1478515163045353,0
2025-04-23,Television Broadcasting & OTT,59.6,WATCH (Unusual Precursor),78.7,72.7,0.1240618913978529,-5.201662219790538,0
2025-05-13,Television Broadcasting & OTT,55.9,WATCH (Unusual Precursor),64.8,63.6,0.09385796154968032,5.657281217441571,0
2025-05-14,Television Broadcasting & OTT,62.3,WATCH (Unusual Precursor),65.7,77.3,0.11127371030053447,4.495212456176342,0
2025-05-15,Television Broadcasting & OTT,68.0,EARLY (Elevated Probability),63.4,81.8,0.11266508694977383,4.3088073935173625,1
2025-05-16,Television Broadcasting & OTT,78.0,PRE-BREAKOUT (High Conviction),82.5,81.8,0.12710434371578783,0.12593218850627752,0
2025-05-19,Television Broadcasting & OTT,79.4,PRE-BREAKOUT (High Conviction),87.5,81.8,0.14102224754577197,-0.9042610349584403,0
2025-05-21,Television Broadcasting & OTT,56.8,WATCH (Unusual Precursor),59.9,68.2,0.1310726519320864,2.2350720126150954,0
2025-05-30,Television Broadcasting & OTT,56.7,WATCH (Unusual Precursor),70.9,72.7,0.10634731098126957,3.6291305482958873,0
2025-06-25,Television Broadcasting & OTT,57.9,WATCH (Unusual Precursor),57.4,59.1,0.10786487146396152,1.5294828494366042,0
2025-07-01,Television Broadcasting & OTT,59.2,WATCH (Unusual Precursor),50.9,63.6,0.11013278848770588,1.0234136868948123,0
2025-07-02,Television Broadcasting & OTT,66.0,EARLY (Elevated Probability),65.4,63.6,0.08207098797894348,1.1614272300125845,0
2025-07-04,Television Broadcasting & OTT,58.9,WATCH (Unusual Precursor),61.1,54.5,0.12153607557753045,-1.066653351813543,0
2025-07-16,Television Broadcasting & OTT,63.3,WATCH (Unusual Precursor),70.1,68.2,0.12705561972519744,-1.9806914222808558,0
2025-07-21,Television Broadcasting & OTT,67.9,EARLY (Elevated Probability),77.1,68.2,0.0909160962172698,-5.271663763153926,0
2026-07-14,Television Broadcasting & OTT,57.2,WATCH (Unusual Precursor),52.8,34.6,0.0864559525539844,-0.8041451698948953,0
2026-07-15,Television Broadcasting & OTT,67.3,EARLY (Elevated Probability),63.0,42.3,0.11601001902576993,-1.8392645231169271,0
2026-07-23,Television Broadcasting & OTT,55.8,WATCH (Unusual Precursor),62.0,25.0,0.09655267746053806,-0.019337789943565015,0
2026-08-03,Television Broadcasting & OTT,61.2,WATCH (Unusual Precursor),68.7,45.8,0.07622412668574007,-2.065634175919014,0
2026-08-04,Television Broadcasting & OTT,62.6,WATCH (Unusual Precursor),70.8,38.5,0.09386614488791466,-2.2910463060343305,0
2026-08-05,Television Broadcasting & OTT,64.6,WATCH (Unusual Precursor),67.3,46.2,0.09386614488791466,-2.6921095779815163,0
2026-08-06,Television Broadcasting & OTT,67.8,EARLY (Elevated Probability),70.2,42.3,0.09122791471136223,-3.4007860451341307,0
2025-08-21,Tertiary Hospitals & Clinics,56.0,WATCH (Unusual Precursor),43.4,80.0,0.14473324630095885,14.372374102244425,0
2025-08-22,Tertiary Hospitals & Clinics,64.0,WATCH (Unusual Precursor),60.5,80.0,0.16793030670678552,8.873478130975998,0
2026-08-03,Tertiary Hospitals & Clinics,55.5,WATCH (Unusual Precursor),51.0,58.3,0.07506044602447441,0.5618310420549925,0
2026-08-04,Tertiary Hospitals & Clinics,56.6,WATCH (Unusual Precursor),55.5,57.1,0.09236276849326057,1.7665844340719812,0
2026-08-05,Tertiary Hospitals & Clinics,59.1,WATCH (Unusual Precursor),62.5,57.1,0.09116207642876589,1.1173494640563706,0
2026-08-06,Tertiary Hospitals & Clinics,69.6,EARLY (Elevated Probability),67.6,75.0,0.2021642296081576,-2.6663252597834455,0
2026-08-07,Tertiary Hospitals & Clinics,66.0,EARLY (Elevated Probability),62.7,57.1,0.15414366396407603,-0.9807478395356465,0
2026-08-10,Tertiary Hospitals & Clinics,62.2,WATCH (Unusual Precursor),55.6,71.4,0.15442459200073747,0.5640899071648092,0
2026-08-14,Tertiary Hospitals & Clinics,56.8,WATCH (Unusual Precursor),58.5,50.0,0.16302293442404323,2.158412484082234,0
2024-04-03,Tier-1 IT Services,69.2,EARLY (Elevated Probability),67.7,50.0,0.1208605644008082,0.45423610264121006,0
2024-04-04,Tier-1 IT Services,61.9,WATCH (Unusual Precursor),62.2,60.0,0.11831071985041543,-0.6930687231902843,0
2024-04-10,Tier-1 IT Services,55.3,WATCH (Unusual Precursor),50.6,60.0,0.11654792547699577,-4.375965404001951,0
2024-05-07,Tier-1 IT Services,58.0,WATCH (Unusual Precursor),61.3,50.0,0.14017326108521275,-2.7056584106508197,0
2024-06-06,Tier-1 IT Services,77.6,PRE-BREAKOUT (High Conviction),73.8,80.0,0.14793891382569235,3.4039028946805594,0
2024-06-07,Tier-1 IT Services,76.2,PRE-BREAKOUT (High Conviction),78.5,100.0,0.15274906647757466,-1.958373349831526,0
2024-06-27,Tier-1 IT Services,61.1,WATCH (Unusual Precursor),71.3,100.0,0.48413993181130693,4.44955358976078,0
2024-07-04,Tier-1 IT Services,58.4,WATCH (Unusual Precursor),63.1,100.0,0.27754232738603857,-0.622936511316543,0
2024-07-12,Tier-1 IT Services,58.9,WATCH (Unusual Precursor),76.5,100.0,0.42510007617951795,-0.1971023606660837,0
